timestamp,YT.11FI_02044.PV,YT.11PIC_02044.PV,YT.11TI_02044.PV,YT.11PIC_02044.MV
2025/7/3 10:23:02,35927.61719,0.44678992,155.7210733,NaN
2025/7/3 10:23:12,35832.24219,0.446918637,155.7324407,NaN
2025/7/3 10:23:22,35875.55859,0.447047412,155.7429442,NaN
2025/7/3 10:23:32,35823.29297,0.447147518,155.752182,NaN
2025/7/3 10:23:42,35849.77734,0.447333515,155.759891,NaN
2025/7/3 10:23:52,35779.71094,0.447490871,155.7665739,0
2025/7/3 10:24:02,35855.06641,0.447605312,155.7729773,NaN
2025/7/3 10:24:12,35812.17578,0.447791278,155.7798482,NaN
2025/7/3 10:24:22,35761.51563,0.44793433,155.7879333,NaN
2025/7/3 10:24:32,35770.85156,0.448034465,155.7975654,NaN
2025/7/3 10:24:42,35699.80859,0.448191822,155.8082547,NaN
2025/7/3 10:24:52,35716.47266,0.448349178,155.819514,0
2025/7/3 10:25:02,35708.03906,0.448449314,155.8308563,NaN
2025/7/3 10:25:12,35722.83203,0.448535144,155.8428456,NaN
2025/7/3 10:25:22,35705.81641,0.44860667,155.855302,NaN
2025/7/3 10:25:32,35675.53125,0.448764026,155.8666229,NaN
2025/7/3 10:25:42,35654.72266,0.448799521,155.8723819,NaN
2025/7/3 10:25:52,35733.77734,0.448806302,155.8714267,0
2025/7/3 10:26:02,35696.19531,0.448835552,155.8670652,NaN
2025/7/3 10:26:12,35681.52734,0.448907077,155.8626054,NaN
2025/7/3 10:26:22,35659.45313,0.44894025,155.8613553,NaN
2025/7/3 10:26:32,35619.28516,0.448959306,155.8666229,NaN
2025/7/3 10:26:42,35598.76172,0.448992938,155.916687,NaN
2025/7/3 10:26:52,35492.23438,0.449064434,155.9202608,0
2025/7/3 10:27:02,35587.13281,0.449106096,155.9197779,NaN
2025/7/3 10:27:12,35618.82422,0.449135989,155.9172087,NaN
2025/7/3 10:27:22,35593.28125,0.449155931,155.9145235,NaN
2025/7/3 10:27:32,35599.13672,0.44917128,155.9136928,NaN
2025/7/3 10:27:42,35596.11719,0.449186857,155.916687,NaN
2025/7/3 10:27:52,35617.32422,0.449207485,155.9239673,0
2025/7/3 10:28:02,35740.36328,0.449246476,155.9332825,NaN
2025/7/3 10:28:12,35708.52734,0.44927904,155.9425342,NaN
2025/7/3 10:28:22,35787.25781,0.449259648,155.949624,NaN
2025/7/3 10:28:32,35800.70313,0.449207485,155.9524536,NaN
2025/7/3 10:28:42,35783.49219,0.449135989,155.9446527,NaN
2025/7/3 10:28:52,35882.94141,0.449064434,155.9289036,0
2025/7/3 10:29:02,35896.53125,0.448978603,155.916687,NaN
2025/7/3 10:29:12,35913.83203,0.448907077,155.9130809,NaN
2025/7/3 10:29:22,35966.39063,0.448835552,155.9139787,NaN
2025/7/3 10:29:32,36017.89453,0.448736548,155.9170844,NaN
2025/7/3 10:29:42,36140.58203,0.44863528,155.9201018,NaN
2025/7/3 10:29:52,36150.08594,0.448563755,155.9207347,0
2025/7/3 10:30:02,36171.24609,0.448449314,155.916687,NaN
2025/7/3 10:30:12,36197.08984,0.448349178,155.8992508,NaN
2025/7/3 10:30:22,36202.92578,0.448177516,155.8809204,NaN
2025/7/3 10:30:32,36172.52344,0.448077381,155.8760657,NaN
2025/7/3 10:30:42,36279.69922,0.447977245,155.8773074,NaN
2025/7/3 10:30:52,36249.32031,0.447905719,155.8815298,0
2025/7/3 10:31:02,36301.72656,0.447805583,155.8856167,NaN
2025/7/3 10:31:12,36245.58203,0.447734058,155.8864522,NaN
2025/7/3 10:31:22,36242.36328,0.447562397,155.8809204,NaN
2025/7/3 10:31:32,36258.10938,0.447509337,155.8635783,NaN
2025/7/3 10:31:42,36254.15234,0.447462261,155.8451538,NaN
2025/7/3 10:31:52,36270.05859,0.447362125,155.8328633,0
2025/7/3 10:32:02,36191.42578,0.447318766,155.8213188,NaN
2025/7/3 10:32:12,36263.24609,0.44729057,155.8127539,NaN
2025/7/3 10:32:22,36267.35938,0.447267989,155.8094025,NaN
2025/7/3 10:32:32,36393.875,0.44724679,155.8094025,NaN
2025/7/3 10:32:42,36325.5625,0.447229606,155.8094025,NaN
2025/7/3 10:32:52,36414.67188,0.447219074,155.8094025,0
2025/7/3 10:33:02,36360.38281,0.447225449,155.8094025,NaN
2025/7/3 10:33:12,36330.56641,0.447251931,155.8094025,NaN
2025/7/3 10:33:22,36291.51563,0.44729057,155.8094025,NaN
2025/7/3 10:33:32,36238.24609,0.44736372,155.8094025,NaN
2025/7/3 10:33:42,36156.86328,0.447462261,155.8094025,NaN
2025/7/3 10:33:52,36053.05469,0.447559234,155.8094025,0
2025/7/3 10:34:02,36094.28516,0.447662532,155.8094025,NaN
2025/7/3 10:34:12,35941.89063,0.447776973,155.8094025,NaN
2025/7/3 10:34:22,35917.55078,0.44793433,155.8094025,NaN
2025/7/3 10:34:32,35922.06641,0.448077381,155.8164692,NaN
2025/7/3 10:34:42,35881.05859,0.448148906,155.8314807,NaN
2025/7/3 10:34:52,35900.39844,0.448363483,155.8451538,0
2025/7/3 10:35:02,35892.45703,0.448535144,155.854408,NaN
2025/7/3 10:35:12,35840.875,0.448620975,155.8627417,NaN
2025/7/3 10:35:22,35909.1875,0.448735416,155.8707407,NaN
2025/7/3 10:35:32,35871.67188,0.448835552,155.8789905,NaN
2025/7/3 10:35:42,35834.90625,0.448964328,155.8880768,NaN
2025/7/3 10:35:52,35988.91406,0.449050158,155.8985767,0
2025/7/3 10:36:02,35948.94922,0.449150264,155.9099526,NaN
2025/7/3 10:36:12,35970.77344,0.44927904,155.9211175,NaN
2025/7/3 10:36:22,36000.14844,0.449364871,155.9309845,NaN
2025/7/3 10:36:32,35981.05469,0.449450701,155.9403138,NaN
2025/7/3 10:36:42,35975.10938,0.449522197,155.9499845,NaN
2025/7/3 10:36:52,35964.14063,0.449593753,155.9590878,0
2025/7/3 10:37:02,36053.47656,0.449665248,155.9667152,NaN
2025/7/3 10:37:12,36103.64453,0.449701191,155.971958,NaN
2025/7/3 10:37:22,36220.99609,0.449726649,155.9739075,NaN
2025/7/3 10:37:32,36182.89844,0.449739296,155.9739075,NaN
2025/7/3 10:37:42,36247.55859,0.449736804,155.9739075,NaN
2025/7/3 10:37:52,36268.4375,0.449718189,155.9739075,0
2025/7/3 10:38:02,36280.35547,0.449687726,155.9739075,NaN
2025/7/3 10:38:12,36279.07422,0.449650973,155.9739075,NaN
2025/7/3 10:38:22,36273.76563,0.449598425,155.9739075,NaN
2025/7/3 10:38:32,36284.49609,0.449550807,155.9739075,NaN
2025/7/3 10:38:42,36294.49219,0.449528056,155.9739075,NaN
2025/7/3 10:38:52,36229.07031,0.449512361,155.9739075,0
2025/7/3 10:39:02,36273.50781,0.449498016,155.9739075,NaN
2025/7/3 10:39:12,36316.64844,0.449479312,155.9739075,NaN
2025/7/3 10:39:22,36350.72656,0.449455821,155.9739075,NaN
2025/7/3 10:39:32,36309.32422,0.449431109,155.9739075,NaN
2025/7/3 10:39:42,36284.87891,0.449405456,155.9739075,NaN
2025/7/3 10:39:52,36223.36719,0.449379146,155.9739075,0
2025/7/3 10:40:02,36182.75781,0.449351856,155.9739075,NaN
2025/7/3 10:40:12,36215.63281,0.449323189,155.9739075,NaN
2025/7/3 10:40:22,36149.96484,0.449293315,155.9739075,NaN
2025/7/3 10:40:32,36115.5625,0.449261512,155.9627793,NaN
2025/7/3 10:40:42,36021.71875,0.44922182,155.9421127,NaN
2025/7/3 10:40:52,36113.32422,0.449150264,155.9309845,0
2025/7/3 10:41:02,36042.26953,0.449121562,155.9309845,NaN
2025/7/3 10:41:12,36132.25781,0.449102984,155.9309845,NaN
2025/7/3 10:41:22,36196.34375,0.449078768,155.9309845,NaN
2025/7/3 10:41:32,36223.84375,0.449043384,155.9309845,NaN
2025/7/3 10:41:42,36255.17578,0.449007213,155.9309845,NaN
2025/7/3 10:41:52,36266.60547,0.44897824,155.9309845,0
2025/7/3 10:42:02,36288.46484,0.448952767,155.9309845,NaN
2025/7/3 10:42:12,36331.64063,0.448921382,155.9309845,NaN
2025/7/3 10:42:22,36376.10156,0.448835552,155.9309845,NaN
2025/7/3 10:42:32,36416.62109,0.44866389,155.9309845,NaN
2025/7/3 10:42:42,36433.74219,0.448577424,155.9309845,NaN
2025/7/3 10:42:52,36424.43359,0.448506534,155.9309845,0
2025/7/3 10:43:02,36388.25391,0.448435009,155.9233848,NaN
2025/7/3 10:43:12,36443.07422,0.448363483,155.9059502,NaN
2025/7/3 10:43:22,36431.04688,0.448291957,155.8867277,NaN
2025/7/3 10:43:32,36507.49219,0.448220432,155.873764,NaN
2025/7/3 10:43:42,36441.91406,0.448077381,155.8697907,NaN
2025/7/3 10:43:52,36408.55469,0.447948635,155.8705854,0
2025/7/3 10:44:02,36383.26953,0.447877109,155.873764,NaN
2025/7/3 10:44:12,36424.26563,0.447805583,155.8769426,NaN
2025/7/3 10:44:22,36351.83594,0.447719753,155.8777373,NaN
2025/7/3 10:44:32,36384.63281,0.447648227,155.873764,NaN
2025/7/3 10:44:42,36308.51172,0.447533786,155.8594611,NaN
2025/7/3 10:44:52,36328.75781,0.44747327,155.8403912,0
2025/7/3 10:45:02,36265.05859,0.447447956,155.8308563,NaN
2025/7/3 10:45:12,36121.89453,0.44745985,155.8308563,NaN
2025/7/3 10:45:22,36089.36328,0.447489977,155.8308563,NaN
2025/7/3 10:45:32,35982.54297,0.447533786,155.8308563,NaN
